189	 -0.354520552E-02  0.500000000E-03
190	 -0.259065126E-02  0.500000000E-03
191	 -0.177858220E-02  0.500000000E-03
192	 -0.108772973E-02  0.500000000E-03
193	 -0.500000000E-03  0.500000000E-03
194	  0.000000000E+00  0.500000000E-03
195	  0.500000000E-03  0.500000000E-03
196	  0.102031078E-02  0.500000000E-03
197	  0.156175741E-02  0.500000000E-03
198	  0.212519845E-02  0.500000000E-03
199	  0.271152735E-02  0.500000000E-03
200	  0.332167384E-02  0.500000000E-03
201	  0.395660545E-02  0.500000000E-03
202	  0.461732897E-02  0.500000000E-03
203	  0.530489212E-02  0.500000000E-03
204	  0.602038517E-02  0.500000000E-03
205	  0.676494267E-02  0.500000000E-03
206	  0.753974526E-02  0.500000000E-03
207	  0.834602154E-02  0.500000000E-03
208	  0.918505004E-02  0.500000000E-03
209	  0.100581612E-01  0.500000000E-03
210	  0.109667395E-01  0.500000000E-03
211	  0.119122257E-01  0.500000000E-03
212	  0.128961190E-01  0.500000000E-03
213	  0.139199796E-01  0.500000000E-03
214	  0.149854310E-01  0.500000000E-03
215	  0.160941627E-01  0.500000000E-03
216	  0.172479329E-01  0.500000000E-03
217	  0.184485710E-01  0.500000000E-03
218	  0.196979809E-01  0.500000000E-03
219	  0.209981438E-01  0.500000000E-03
220	  0.223511214E-01  0.500000000E-03
221	  0.237590590E-01  0.500000000E-03
222	  0.252241893E-01  0.500000000E-03
223	  0.267488354E-01  0.500000000E-03
224	  0.283354151E-01  0.500000000E-03
225	  0.299864442E-01  0.500000000E-03
226	  0.317045406E-01  0.500000000E-03
227	  0.334924288E-01  0.500000000E-03
228	  0.353529438E-01  0.500000000E-03
229	  0.372890359E-01  0.500000000E-03
230	  0.393037751E-01  0.500000000E-03
231	  0.414003561E-01  0.500000000E-03
232	  0.435821036E-01  0.500000000E-03
233	  0.458524770E-01  0.500000000E-03
234	  0.482150766E-01  0.500000000E-03
235	  0.506736487E-01  0.500000000E-03
236	  0.532320919E-01  0.500000000E-03
237	  0.558944630E-01  0.500000000E-03
238	  0.586649839E-01  0.500000000E-03
239	  0.615480476E-01  0.500000000E-03
240	  0.645482259E-01  0.500000000E-03
241	  0.676702762E-01  0.500000000E-03
242	  0.709191490E-01  0.500000000E-03
243	  0.742999962E-01  0.500000000E-03
244	  0.778181787E-01  0.500000000E-03
245	  0.814792752E-01  0.500000000E-03
246	  0.852890913E-01  0.500000000E-03
247	  0.892536681E-01  0.500000000E-03
248	  0.933792922E-01  0.500000000E-03
249	  0.976725056E-01  0.500000000E-03
250	  0.102140116E+00  0.500000000E-03
251	  0.106789208E+00  0.500000000E-03
252	  0.111627153E+00  0.500000000E-03
253	  0.116661623E+00  0.500000000E-03
254	  0.121900602E+00  0.500000000E-03
255	  0.127352396E+00  0.500000000E-03
256	  0.133025650E+00  0.500000000E-03
257	  0.138929360E+00  0.500000000E-03
258	  0.145072889E+00  0.500000000E-03
259	  0.151465978E+00  0.500000000E-03
260	  0.158118763E+00  0.500000000E-03
261	  0.165041796E+00  0.500000000E-03
262	  0.172246053E+00  0.500000000E-03
263	  0.179742958E+00  0.500000000E-03
264	  0.187544399E+00  0.500000000E-03
265	  0.195662747E+00  0.500000000E-03
266	  0.204110875E+00  0.500000000E-03
267	  0.212902179E+00  0.500000000E-03
268	  0.222050599E+00  0.500000000E-03
269	  0.231570643E+00  0.500000000E-03
270	  0.241477406E+00  0.500000000E-03
271	  0.251786598E+00  0.500000000E-03
272	  0.262514565E+00  0.500000000E-03
273	  0.273678318E+00  0.500000000E-03
274	  0.285295561E+00  0.500000000E-03
275	  0.297384715E+00  0.500000000E-03
276	  0.309964949E+00  0.500000000E-03
277	  0.323056211E+00  0.500000000E-03
278	  0.336679262E+00  0.500000000E-03
279	  0.350855702E+00  0.500000000E-03
280	  0.365608011E+00  0.500000000E-03
281	  0.380959583E+00  0.500000000E-03
282	  0.396934759E+00  0.500000000E-03
283	  0.413558872E+00  0.500000000E-03
284	  0.430858283E+00  0.500000000E-03
285	  0.448860422E+00  0.500000000E-03
286	  0.467593837E+00  0.500000000E-03
287	  0.487088233E+00  0.500000000E-03
288	  0.507374522E+00  0.500000000E-03
289	  0.528484871E+00  0.500000000E-03
290	  0.550452756E+00  0.500000000E-03
291	  0.573313011E+00  0.500000000E-03
292	  0.597101886E+00  0.500000000E-03
293	  0.621857102E+00  0.500000000E-03
294	  0.647617913E+00  0.500000000E-03
295	  0.674425170E+00  0.500000000E-03
296	  0.702321379E+00  0.500000000E-03
297	  0.731350776E+00  0.500000000E-03
298	  0.761559392E+00  0.500000000E-03
299	  0.792995130E+00  0.500000000E-03
300	  0.825707837E+00  0.500000000E-03
301	  0.859749386E+00  0.500000000E-03
302	  0.895173756E+00  0.500000000E-03
303	  0.932037119E+00  0.500000000E-03
304	  0.970397930E+00  0.500000000E-03
305	  0.101031702E+01  0.500000000E-03
306	  0.105185768E+01  0.500000000E-03
307	  0.109508579E+01  0.500000000E-03
308	  0.114006989E+01  0.500000000E-03
309	  0.118688132E+01  0.500000000E-03
310	  0.123559431E+01  0.500000000E-03
311	  0.128628609E+01  0.500000000E-03
312	  0.133903705E+01  0.500000000E-03
313	  0.139393083E+01  0.500000000E-03
314	  0.145105449E+01  0.500000000E-03
315	  0.151049860E+01  0.500000000E-03
316	  0.157235743E+01  0.500000000E-03
317	  0.163672905E+01  0.500000000E-03
318	  0.170371556E+01  0.500000000E-03
319	  0.177342316E+01  0.500000000E-03
320	  0.184596239E+01  0.500000000E-03
321	  0.192144828E+01  0.500000000E-03
322	  0.200000053E+01  0.500000000E-03
323	 -0.500000000E+00  0.104684281E-02
324	 -0.424940220E+00  0.104684281E-02
325	 -0.361084525E+00  0.104684281E-02
326	 -0.306760495E+00  0.104684281E-02
327	 -0.260545350E+00  0.104684281E-02
328	 -0.221228685E+00  0.104684281E-02
329	 -0.187780773E+00  0.104684281E-02
330	 -0.159325591E+00  0.104684281E-02
331	 -0.135117881E+00  0.104684281E-02
332	 -0.114523627E+00  0.104684281E-02
333	 -0.970034541E-01  0.104684281E-02
334	 -0.820984965E-01  0.104684281E-02
335	 -0.694183845E-01  0.104684281E-02
336	 -0.586310179E-01  0.104684281E-02
337	 -0.494538689E-01  0.104684281E-02
338	 -0.416465822E-01  0.104684281E-02
339	 -0.350046801E-01  0.104684281E-02
340	 -0.293542069E-01  0.104684281E-02
341	 -0.245471732E-01  0.104684281E-02
342	 -0.204576798E-01  0.104684281E-02
343	 -0.169786203E-01  0.104684281E-02
344	 -0.140188760E-01  0.104684281E-02
345	 -0.115009292E-01  0.104684281E-02
346	 -0.935883336E-02  0.104684281E-02
347	 -0.753648567E-02  0.104684281E-02
348	 -0.598615770E-02  0.104684281E-02
349	 -0.466724536E-02  0.104684281E-02
350	 -0.354520552E-02  0.104684281E-02
351	 -0.259065126E-02  0.104684281E-02
352	 -0.177858220E-02  0.104684281E-02
353	 -0.108772973E-02  0.104684281E-02
354	 -0.500000000E-03  0.104684281E-02
355	  0.000000000E+00  0.104684281E-02
356	  0.500000000E-03  0.104684281E-02
357	  0.102031078E-02  0.104684281E-02
358	  0.156175741E-02  0.104684281E-02
359	  0.212519845E-02  0.104684281E-02
360	  0.271152735E-02  0.104684281E-02
361	  0.332167384E-02  0.104684281E-02
362	  0.395660545E-02  0.104684281E-02
363	  0.461732897E-02  0.104684281E-02
364	  0.530489212E-02  0.104684281E-02
365	  0.602038517E-02  0.104684281E-02
366	  0.676494267E-02  0.104684281E-02
367	  0.753974526E-02  0.104684281E-02
368	  0.834602154E-02  0.104684281E-02
369	  0.918505004E-02  0.104684281E-02
370	  0.100581612E-01  0.104684281E-02
371	  0.109667395E-01  0.104684281E-02
372	  0.119122257E-01  0.104684281E-02
373	  0.128961190E-01  0.104684281E-02
374	  0.139199796E-01  0.104684281E-02
375	  0.149854310E-01  0.104684281E-02
376	  0.160941627E-01  0.104684281E-02
377	  0.172479329E-01  0.104684281E-02
378	  0.184485710E-01  0.104684281E-02
379	  0.196979809E-01  0.104684281E-02
380	  0.209981438E-01  0.104684281E-02
381	  0.223511214E-01  0.104684281E-02
382	  0.237590590E-01  0.104684281E-02
383	  0.252241893E-01  0.104684281E-02
384	  0.267488354E-01  0.104684281E-02
385	  0.283354151E-01  0.104684281E-02
386	  0.299864442E-01  0.104684281E-02
387	  0.317045406E-01  0.104684281E-02
388	  0.334924288E-01  0.104684281E-02
389	  0.353529438E-01  0.104684281E-02
390	  0.372890359E-01  0.104684281E-02
391	  0.393037751E-01  0.104684281E-02
392	  0.414003561E-01  0.104684281E-02
393	  0.435821036E-01  0.104684281E-02
394	  0.458524770E-01  0.104684281E-02
395	  0.482150766E-01  0.104684281E-02
396	  0.506736487E-01  0.104684281E-02
397	  0.532320919E-01  0.104684281E-02
398	  0.558944630E-01  0.104684281E-02
399	  0.586649839E-01  0.104684281E-02
400	  0.615480476E-01  0.104684281E-02
401	  0.645482259E-01  0.104684281E-02
402	  0.676702762E-01  0.104684281E-02
403	  0.709191490E-01  0.104684281E-02
404	  0.742999962E-01  0.104684281E-02
405	  0.778181787E-01  0.104684281E-02
406	  0.814792752E-01  0.104684281E-02
407	  0.852890913E-01  0.104684281E-02
408	  0.892536681E-01  0.104684281E-02
409	  0.933792922E-01  0.104684281E-02
410	  0.976725056E-01  0.104684281E-02
411	  0.102140116E+00  0.104684281E-02
412	  0.106789208E+00  0.104684281E-02
413	  0.111627153E+00  0.104684281E-02
414	  0.116661623E+00  0.104684281E-02
415	  0.121900602E+00  0.104684281E-02
416	  0.127352396E+00  0.104684281E-02
417	  0.133025650E+00  0.104684281E-02
418	  0.138929360E+00  0.104684281E-02
419	  0.145072889E+00  0.104684281E-02
420	  0.151465978E+00  0.104684281E-02
421	  0.158118763E+00  0.104684281E-02
422	  0.165041796E+00  0.104684281E-02
423	  0.172246053E+00  0.104684281E-02
424	  0.179742958E+00  0.104684281E-02
425	  0.187544399E+00  0.104684281E-02
426	  0.195662747E+00  0.104684281E-02
427	  0.204110875E+00  0.104684281E-02
428	  0.212902179E+00  0.104684281E-02
429	  0.222050599E+00  0.104684281E-02
430	  0.231570643E+00  0.104684281E-02
431	  0.241477406E+00  0.104684281E-02
432	  0.251786598E+00  0.104684281E-02
433	  0.262514565E+00  0.104684281E-02
434	  0.273678318E+00  0.104684281E-02
435	  0.285295561E+00  0.104684281E-02
436	  0.297384715E+00  0.104684281E-02
437	  0.309964949E+00  0.104684281E-02
438	  0.323056211E+00  0.104684281E-02
439	  0.336679262E+00  0.104684281E-02
440	  0.350855702E+00  0.104684281E-02
441	  0.365608011E+00  0.104684281E-02
442	  0.380959583E+00  0.104684281E-02
443	  0.396934759E+00  0.104684281E-02
444	  0.413558872E+00  0.104684281E-02
445	  0.430858283E+00  0.104684281E-02
446	  0.448860422E+00  0.104684281E-02
447	  0.467593837E+00  0.104684281E-02
448	  0.487088233E+00  0.104684281E-02
449	  0.507374522E+00  0.104684281E-02
450	  0.528484871E+00  0.104684281E-02
451	  0.550452756E+00  0.104684281E-02
452	  0.573313011E+00  0.104684281E-02
453	  0.597101886E+00  0.104684281E-02
454	  0.621857102E+00  0.104684281E-02
455	  0.647617913E+00  0.104684281E-02
456	  0.674425170E+00  0.104684281E-02
457	  0.702321379E+00  0.104684281E-02
458	  0.731350776E+00  0.104684281E-02
459	  0.761559392E+00  0.104684281E-02
460	  0.792995130E+00  0.104684281E-02
461	  0.825707837E+00  0.104684281E-02
462	  0.859749386E+00  0.104684281E-02
463	  0.895173756E+00  0.104684281E-02
464	  0.932037119E+00  0.104684281E-02
465	  0.970397930E+00  0.104684281E-02
466	  0.101031702E+01  0.104684281E-02
467	  0.105185768E+01  0.104684281E-02
468	  0.109508579E+01  0.104684281E-02
469	  0.114006989E+01  0.104684281E-02
470	  0.118688132E+01  0.104684281E-02
471	  0.123559431E+01  0.104684281E-02
472	  0.128628609E+01  0.104684281E-02
473	  0.133903705E+01  0.104684281E-02
474	  0.139393083E+01  0.104684281E-02
475	  0.145105449E+01  0.104684281E-02
476	  0.151049860E+01  0.104684281E-02
477	  0.157235743E+01  0.104684281E-02
478	  0.163672905E+01  0.104684281E-02
479	  0.170371556E+01  0.104684281E-02
480	  0.177342316E+01  0.104684281E-02
481	  0.184596239E+01  0.104684281E-02
482	  0.192144828E+01  0.104684281E-02
483	  0.200000053E+01  0.104684281E-02
484	 -0.500000000E+00  0.164491692E-02
485	 -0.424940220E+00  0.164491692E-02
486	 -0.361084525E+00  0.164491692E-02
487	 -0.306760495E+00  0.164491692E-02
488	 -0.260545350E+00  0.164491692E-02
489	 -0.221228685E+00  0.164491692E-02
490	 -0.187780773E+00  0.164491692E-02
491	 -0.159325591E+00  0.164491692E-02
492	 -0.135117881E+00  0.164491692E-02
493	 -0.114523627E+00  0.164491692E-02
494	 -0.970034541E-01  0.164491692E-02
495	 -0.820984965E-01  0.164491692E-02
496	 -0.694183845E-01  0.164491692E-02
497	 -0.586310179E-01  0.164491692E-02
498	 -0.494538689E-01  0.164491692E-02
499	 -0.416465822E-01  0.164491692E-02
500	 -0.350046801E-01  0.164491692E-02
501	 -0.293542069E-01  0.164491692E-02
502	 -0.245471732E-01  0.164491692E-02
503	 -0.204576798E-01  0.164491692E-02
504	 -0.169786203E-01  0.164491692E-02
505	 -0.140188760E-01  0.164491692E-02
506	 -0.115009292E-01  0.164491692E-02
507	 -0.935883336E-02  0.164491692E-02
508	 -0.753648567E-02  0.164491692E-02
509	 -0.598615770E-02  0.164491692E-02
510	 -0.466724536E-02  0.164491692E-02
511	 -0.354520552E-02  0.164491692E-02
512	 -0.259065126E-02  0.164491692E-02
513	 -0.177858220E-02  0.164491692E-02
514	 -0.108772973E-02  0.164491692E-02
515	 -0.500000000E-03  0.164491692E-02
516	  0.000000000E+00  0.164491692E-02
517	  0.500000000E-03  0.164491692E-02
518	  0.102031078E-02  0.164491692E-02
519	  0.156175741E-02  0.164491692E-02
520	  0.212519845E-02  0.164491692E-02
521	  0.271152735E-02  0.164491692E-02
522	  0.332167384E-02  0.164491692E-02
523	  0.395660545E-02  0.164491692E-02
524	  0.461732897E-02  0.164491692E-02
525	  0.530489212E-02  0.164491692E-02
526	  0.602038517E-02  0.164491692E-02
527	  0.676494267E-02  0.164491692E-02
528	  0.753974526E-02  0.164491692E-02
529	  0.834602154E-02  0.164491692E-02
530	  0.918505004E-02  0.164491692E-02
531	  0.100581612E-01  0.164491692E-02
532	  0.109667395E-01  0.164491692E-02
533	  0.119122257E-01  0.164491692E-02
534	  0.128961190E-01  0.164491692E-02
535	  0.139199796E-01  0.164491692E-02
536	  0.149854310E-01  0.164491692E-02
537	  0.160941627E-01  0.164491692E-02
538	  0.172479329E-01  0.164491692E-02
539	  0.184485710E-01  0.164491692E-02
540	  0.196979809E-01  0.164491692E-02
541	  0.209981438E-01  0.164491692E-02
542	  0.223511214E-01  0.164491692E-02
543	  0.237590590E-01  0.164491692E-02
544	  0.252241893E-01  0.164491692E-02
545	  0.267488354E-01  0.164491692E-02
546	  0.283354151E-01  0.164491692E-02
547	  0.299864442E-01  0.164491692E-02
548	  0.317045406E-01  0.164491692E-02
549	  0.334924288E-01  0.164491692E-02
550	  0.353529438E-01  0.164491692E-02
551	  0.372890359E-01  0.164491692E-02
552	  0.393037751E-01  0.164491692E-02
553	  0.414003561E-01  0.164491692E-02
554	  0.435821036E-01  0.164491692E-02
555	  0.458524770E-01  0.164491692E-02
556	  0.482150766E-01  0.164491692E-02
557	  0.506736487E-01  0.164491692E-02
558	  0.532320919E-01  0.164491692E-02
559	  0.558944630E-01  0.164491692E-02
560	  0.586649839E-01  0.164491692E-02
561	  0.615480476E-01  0.164491692E-02
562	  0.645482259E-01  0.164491692E-02
563	  0.676702762E-01  0.164491692E-02
564	  0.709191490E-01  0.164491692E-02
565	  0.742999962E-01  0.164491692E-02
566	  0.778181787E-01  0.164491692E-02
567	  0.814792752E-01  0.164491692E-02
568	  0.852890913E-01  0.164491692E-02
569	  0.892536681E-01  0.164491692E-02
570	  0.933792922E-01  0.164491692E-02
571	  0.976725056E-01  0.164491692E-02
572	  0.102140116E+00  0.164491692E-02
573	  0.106789208E+00  0.164491692E-02
574	  0.111627153E+00  0.164491692E-02
575	  0.116661623E+00  0.164491692E-02
576	  0.121900602E+00  0.164491692E-02
577	  0.127352396E+00  0.164491692E-02
578	  0.133025650E+00  0.164491692E-02
579	  0.138929360E+00  0.164491692E-02
580	  0.145072889E+00  0.164491692E-02
581	  0.151465978E+00  0.164491692E-02
582	  0.158118763E+00  0.164491692E-02
583	  0.165041796E+00  0.164491692E-02
584	  0.172246053E+00  0.164491692E-02
585	  0.179742958E+00  0.164491692E-02
586	  0.187544399E+00  0.164491692E-02
587	  0.195662747E+00  0.164491692E-02
588	  0.204110875E+00  0.164491692E-02
589	  0.212902179E+00  0.164491692E-02
590	  0.222050599E+00  0.164491692E-02
591	  0.231570643E+00  0.164491692E-02
592	  0.241477406E+00  0.164491692E-02
593	  0.251786598E+00  0.164491692E-02
594	  0.262514565E+00  0.164491692E-02
595	  0.273678318E+00  0.164491692E-02
596	  0.285295561E+00  0.164491692E-02
597	  0.297384715E+00  0.164491692E-02
598	  0.309964949E+00  0.164491692E-02
599	  0.323056211E+00  0.164491692E-02
600	  0.336679262E+00  0.164491692E-02
601	  0.350855702E+00  0.164491692E-02
602	  0.365608011E+00  0.164491692E-02
603	  0.380959583E+00  0.164491692E-02
604	  0.396934759E+00  0.164491692E-02
605	  0.413558872E+00  0.164491692E-02
606	  0.430858283E+00  0.164491692E-02
607	  0.448860422E+00  0.164491692E-02
608	  0.467593837E+00  0.164491692E-02
609	  0.487088233E+00  0.164491692E-02
610	  0.507374522E+00  0.164491692E-02
611	  0.528484871E+00  0.164491692E-02
612	  0.550452756E+00  0.164491692E-02
613	  0.573313011E+00  0.164491692E-02
614	  0.597101886E+00  0.164491692E-02
615	  0.621857102E+00  0.164491692E-02
616	  0.647617913E+00  0.164491692E-02
617	  0.674425170E+00  0.164491692E-02
618	  0.702321379E+00  0.164491692E-02
619	  0.731350776E+00  0.164491692E-02
620	  0.761559392E+00  0.164491692E-02
621	  0.792995130E+00  0.164491692E-02
622	  0.825707837E+00  0.164491692E-02
623	  0.859749386E+00  0.164491692E-02
624	  0.895173756E+00  0.164491692E-02
625	  0.932037119E+00  0.164491692E-02
626	  0.970397930E+00  0.164491692E-02
627	  0.101031702E+01  0.164491692E-02
628	  0.105185768E+01  0.164491692E-02
629	  0.109508579E+01  0.164491692E-02
630	  0.114006989E+01  0.164491692E-02
631	  0.118688132E+01  0.164491692E-02
632	  0.123559431E+01  0.164491692E-02
633	  0.128628609E+01  0.164491692E-02
634	  0.133903705E+01  0.164491692E-02
635	  0.139393083E+01  0.164491692E-02
636	  0.145105449E+01  0.164491692E-02
637	  0.151049860E+01  0.164491692E-02
638	  0.157235743E+01  0.164491692E-02
639	  0.163672905E+01  0.164491692E-02
640	  0.170371556E+01  0.164491692E-02
641	  0.177342316E+01  0.164491692E-02
642	  0.184596239E+01  0.164491692E-02
643	  0.192144828E+01  0.164491692E-02
644	  0.200000053E+01  0.164491692E-02
645	 -0.500000000E+00  0.229902198E-02
646	 -0.424940220E+00  0.229902198E-02
647	 -0.361084525E+00  0.229902198E-02
648	 -0.306760495E+00  0.229902198E-02
649	 -0.260545350E+00  0.229902198E-02
650	 -0.221228685E+00  0.229902198E-02
651	 -0.187780773E+00  0.229902198E-02
652	 -0.159325591E+00  0.229902198E-02
653	 -0.135117881E+00  0.229902198E-02
654	 -0.114523627E+00  0.229902198E-02
655	 -0.970034541E-01  0.229902198E-02
656	 -0.820984965E-01  0.229902198E-02
657	 -0.694183845E-01  0.229902198E-02
658	 -0.586310179E-01  0.229902198E-02
659	 -0.494538689E-01  0.229902198E-02
